Date,Scaled_BetaHL_Pred
2013-08-21,4.6429496
2013-08-22,4.6429496
2013-08-23,4.688052
2013-08-24,4.7557054
2013-08-25,4.84591
2013-08-26,4.958666
2013-08-27,5.071421
2013-08-28,5.139075
2013-08-29,5.206728
2013-08-30,5.2743816
2013-08-31,5.342035
2013-09-01,5.409688
2013-09-02,5.499893
2013-09-03,5.567546
2013-09-04,5.5900974
2013-09-05,5.6351995
2013-09-06,5.702853
2013-09-07,5.6351995
2013-09-08,5.409688
2013-09-09,5.25183
2013-09-10,5.071421
2013-09-11,4.9361143
2013-09-12,4.7782564
2013-09-13,4.6429496
2013-09-14,4.5301943
2013-09-15,4.439989
2013-09-16,4.3046827
2013-09-17,4.214478
2013-09-18,4.1242733
2013-09-19,4.0115175
2013-09-20,3.9438643
2013-09-21,4.1242733
2013-09-22,4.5301943
2013-09-23,4.9361143
2013-09-24,5.3194838
2013-09-25,5.6351995
2013-09-26,5.9509153
2013-09-27,6.1989784
2013-09-28,6.469591
2013-09-29,6.717654
2013-09-30,6.9206142
2013-10-01,7.146126
2013-10-02,7.349086
2013-10-03,7.5294952
2013-10-04,7.6648016
2013-10-05,8.093273
2013-10-06,8.679603
2013-10-07,9.2433815
2013-10-08,9.784609
2013-10-09,10.280734
2013-10-10,10.686654
2013-10-11,11.092575
2013-10-12,11.475944
2013-10-13,11.791659
2013-10-14,12.107375
2013-10-15,12.423092
2013-10-16,12.671154
2013-10-17,12.919217
2013-10-18,13.167279
2013-10-19,13.122177
2013-10-20,12.806461
2013-10-21,12.558398
2013-10-22,12.310336
2013-10-23,12.062273
2013-10-24,11.814211
2013-10-25,11.61125
2013-10-26,11.430841
2013-10-27,11.227881
2013-10-28,11.047473
2013-10-29,10.912166
2013-10-30,10.776859
2013-10-31,10.619
2013-11-01,10.483694
2013-11-02,10.21308
2013-11-03,9.852262
2013-11-04,9.491444
2013-11-05,9.153176
2013-11-06,8.860012
2013-11-07,8.544296
2013-11-08,8.273683
2013-11-09,8.02562
2013-11-10,7.7775574
2013-11-11,7.5745974
2013-11-12,7.349086
2013-11-13,7.146126
2013-11-14,6.9657164
2013-11-15,6.785308
2013-11-16,6.6048985
2013-11-17,6.4470406
2013-11-18,6.266631
2013-11-19,6.131325
2013-11-20,5.973467
2013-11-21,5.8381596
2013-11-22,5.725404
2013-11-23,5.6351995
2013-11-24,5.499893
2013-11-25,5.409688
2013-11-26,5.3194838
2013-11-27,5.206728
2013-11-28,5.139075
2013-11-29,5.071421
2013-11-30,4.9361143
2013-12-01,4.7557054
2013-12-02,4.6203985
2013-12-03,4.439989
2013-12-04,4.3046827
2013-12-05,4.191927
2013-12-06,4.079171
2013-12-07,3.9438643
2013-12-08,3.8762112
2013-12-09,3.7634554
2013-12-10,3.6506996
2013-12-11,3.5830462
2013-12-12,3.5153928
2013-12-13,3.4251883
2013-12-14,3.380086
2013-12-15,3.380086
2013-12-16,3.4251883
2013-12-17,3.4251883
2013-12-18,3.4251883
2013-12-19,3.4251883
2013-12-20,3.4251883
2013-12-21,3.4251883
2013-12-22,3.4251883
2013-12-23,3.4251883
2013-12-24,3.4251883
2013-12-25,3.4251883
2013-12-26,3.4251883
2013-12-27,3.4251883
2013-12-28,3.380086
2013-12-29,3.2673304
2013-12-30,3.177126
2013-12-31,3.0869212
2014-01-01,3.019268
2014-01-02,2.9516144
2014-01-03,2.8839612
2014-01-04,2.8163075
2014-01-05,2.7712054
2014-01-06,2.703552
2014-01-07,2.6810007
2014-01-08,2.6358986
2014-01-09,2.6133475
2014-01-10,2.545694
2014-01-11,2.5005918
2014-01-12,2.5005918
2014-01-13,2.4554896
2014-01-14,2.387836
2014-01-15,2.387836
2014-01-16,2.365285
2014-01-17,2.3201828
2014-01-18,2.3201828
2014-01-19,2.2976315
2014-01-20,2.2525294
2014-01-21,2.2525294
2014-01-22,2.2525294
2014-01-23,2.229978
2014-01-24,2.229978
2014-01-25,2.229978
2014-01-26,2.2525294
2014-01-27,2.2525294
2014-01-28,2.2976315
2014-01-29,2.3201828
2014-01-30,2.3201828
2014-01-31,2.365285
2014-02-01,2.387836
2014-02-02,2.387836
2014-02-03,2.387836
2014-02-04,2.4329386
2014-02-05,2.4329386
2014-02-06,2.4554896
2014-02-07,2.4554896
2014-02-08,2.4329386
2014-02-09,2.3201828
2014-02-10,2.2525294
2014-02-11,2.184876
2014-02-12,2.1172225
2014-02-13,2.0495691
2014-02-14,2.0044668
2014-02-15,1.9368134
2014-02-16,1.8917112
2014-02-17,1.8240578
2014-02-18,1.8015066
2014-02-19,1.7564044
2014-02-20,1.7338532
2014-02-21,1.688751
2014-02-22,1.6661998
2014-02-23,1.6661998
2014-02-24,1.6661998
2014-02-25,1.6661998
2014-02-26,1.6210976
2014-02-27,1.6210976
2014-02-28,1.6210976
2014-03-01,1.6210976
2014-03-02,1.6210976
2014-03-03,1.6210976
2014-03-04,1.6210976
2014-03-05,1.6210976
2014-03-06,1.6210976
2014-03-07,1.6210976
2014-03-08,1.6210976
2014-03-09,1.6210976
2014-03-10,1.6661998
2014-03-11,1.6661998
2014-03-12,1.6661998
2014-03-13,1.688751
2014-03-14,1.688751
2014-03-15,1.688751
2014-03-16,1.688751
2014-03-17,1.7338532
2014-03-18,1.7338532
2014-03-19,1.7338532
2014-03-20,1.7338532
2014-03-21,1.7338532
2014-03-22,1.7564044
2014-03-23,1.8015066
2014-03-24,1.8240578
