Date,Scaled_BetaHL_Pred
2013-05-22,3.6429665
2013-05-23,3.7065036
2013-05-24,3.7638922
2013-05-25,3.815132
2013-05-26,3.865347
2013-05-27,3.9114625
2013-05-28,3.9524543
2013-05-29,3.9924214
2013-05-30,4.030339
2013-05-31,4.0631323
2013-06-01,4.1061735
2013-06-02,4.1574135
2013-06-03,4.205579
2013-06-04,4.24862
2013-06-05,4.2906365
2013-06-06,4.3265047
2013-06-07,4.3633966
2013-06-08,4.3961906
2013-06-09,4.425909
2013-06-10,4.453579
2013-06-11,4.4802237
2013-06-12,4.504819
2013-06-13,4.5263395
2013-06-14,4.54786
2013-06-15,4.568356
2013-06-16,4.5868025
2013-06-17,4.603199
2013-06-18,4.6195955
2013-06-19,4.6329184
2013-06-20,4.647265
2013-06-21,4.6595626
2013-06-22,4.6708355
2013-06-23,4.682108
2013-06-24,4.692356
2013-06-25,4.7026043
2013-06-26,4.710802
2013-06-27,4.719001
2013-06-28,4.727199
2013-06-29,4.7548685
2013-06-30,4.803034
2013-07-01,4.8481245
2013-07-02,4.889117
2013-07-03,4.929084
2013-07-04,4.9639263
2013-07-05,4.9967203
2013-07-06,5.0284886
2013-07-07,5.056158
2013-07-08,5.084852
2013-07-09,5.107398
2013-07-10,5.130968
2013-07-11,5.1524887
2013-07-12,5.17196
2013-07-13,5.137117
2013-07-14,5.0551333
2013-07-15,4.975199
2013-07-16,4.900389
2013-07-17,4.831728
2013-07-18,4.767166
2013-07-19,4.706703
2013-07-20,4.6513643
2013-07-21,4.598075
2013-07-22,4.54786
2013-07-23,4.5017443
2013-07-24,4.458703
2013-07-25,4.418736
2013-07-26,4.3808184
2013-07-27,4.458703
2013-07-28,4.638042
2013-07-29,4.8009844
2013-07-30,4.951629
2013-07-31,5.093051
2013-08-01,5.220125
2013-08-02,5.3390017
2013-08-03,5.4496794
2013-08-04,5.551134
2013-08-05,5.6454153
2013-08-06,5.731498
2013-08-07,5.812456
2013-08-08,5.887267
2013-08-09,5.9549036
2013-08-10,6.0297127
2013-08-11,6.1075974
2013-08-12,6.180358
2013-08-13,6.2479944
2013-08-14,6.3094816
2013-08-15,6.366871
2013-08-16,6.4201603
2013-08-17,6.46935
2013-08-18,6.516491
2013-08-19,6.559532
2013-08-20,6.5984735
2013-08-21,6.6353664
2013-08-22,6.6681604
2013-08-23,6.6999283
2013-08-24,6.79626
2013-08-25,6.9479294
2013-08-26,7.0883255
2013-08-27,7.21745
2013-08-28,7.3353014
2013-08-29,7.445979
2013-08-30,7.547434
2013-08-31,7.6396656
2013-09-01,7.7277975
2013-09-02,7.8067074
2013-09-03,7.8815165
2013-09-04,7.949153
2013-09-05,8.013716
2013-09-06,8.072128
2013-09-07,7.9747734
2013-09-08,7.7277975
2013-09-09,7.4941444
2013-09-10,7.272789
2013-09-11,7.062706
2013-09-12,6.8638964
2013-09-13,6.676358
2013-09-14,6.499069
2013-09-15,6.3320274
2013-09-16,6.175234
2013-09-17,6.027663
2013-09-18,5.8882914
2013-09-19,5.7581425
2013-09-20,5.634142
2013-09-21,5.9067373
2013-09-22,6.5195646
2013-09-23,7.063731
2013-09-24,7.552558
