Date,Scaled_BetaHL_Pred
2013-09-09,11.106773
2013-09-10,10.501234
2013-09-11,10.501234
2013-09-12,10.501234
2013-09-13,10.501234
2013-09-14,9.290154
2013-09-15,9.290154
2013-09-16,9.290154
2013-09-17,9.290154
2013-09-18,8.684614
2013-09-19,8.684614
2013-09-20,8.684614
2013-09-21,8.684614
2013-09-22,8.684614
2013-09-23,7.4735346
2013-09-24,7.4735346
2013-09-25,7.4735346
2013-09-26,7.4735346
2013-09-27,7.4735346
2013-09-28,6.8679953
2013-09-29,6.8679953
2013-09-30,6.8679953
2013-10-01,6.8679953
2013-10-02,6.8679953
2013-10-03,6.8679953
2013-10-04,6.8679953
2013-10-05,6.8679953
2013-10-06,6.8679953
2013-10-07,6.8679953
2013-10-08,6.8679953
2013-10-09,6.8679953
2013-10-10,6.8679953
2013-10-11,7.4735346
2013-10-12,7.4735346
2013-10-13,7.4735346
2013-10-14,7.4735346
2013-10-15,7.4735346
2013-10-16,7.4735346
2013-10-17,7.4735346
2013-10-18,7.4735346
2013-10-19,7.4735346
2013-10-20,7.4735346
2013-10-21,8.684614
2013-10-22,8.684614
2013-10-23,8.684614
2013-10-24,8.684614
2013-10-25,8.684614
2013-10-26,8.684614
2013-10-27,8.684614
2013-10-28,8.684614
2013-10-29,8.684614
2013-10-30,8.684614
2013-10-31,8.684614
2013-11-01,7.4735346
2013-11-02,7.4735346
2013-11-03,6.8679953
2013-11-04,6.8679953
2013-11-05,5.6569157
2013-11-06,5.6569157
2013-11-07,5.6569157
2013-11-08,5.051376
2013-11-09,5.051376
2013-11-10,4.445836
2013-11-11,4.445836
2013-11-12,4.445836
2013-11-13,3.2347565
2013-11-14,3.2347565
2013-11-15,4.445836
2013-11-16,4.445836
2013-11-17,4.445836
2013-11-18,4.445836
2013-11-19,4.445836
2013-11-20,4.445836
2013-11-21,4.445836
2013-11-22,4.445836
2013-11-23,4.445836
2013-11-24,4.445836
2013-11-25,4.445836
2013-11-26,4.445836
2013-11-27,3.2347565
2013-11-28,3.2347565
2013-11-29,3.2347565
2013-11-30,3.2347565
2013-12-01,2.6292167
2013-12-02,2.6292167
2013-12-03,2.6292167
2013-12-04,2.6292167
2013-12-05,2.6292167
2013-12-06,1.4181373
2013-12-07,1.4181373
2013-12-08,1.4181373
2013-12-09,1.4181373
2013-12-10,1.4181373
2013-12-11,1.4181373
2013-12-12,1.4181373
2013-12-13,1.4181373
2013-12-14,1.4181373
2013-12-15,1.4181373
2013-12-16,1.4181373
2013-12-17,1.4181373
2013-12-18,2.6292167
2013-12-19,2.6292167
2013-12-20,2.6292167
2013-12-21,2.6292167
2013-12-22,2.6292167
2013-12-23,2.6292167
2013-12-24,2.6292167
2013-12-25,2.6292167
2013-12-26,2.6292167
2013-12-27,2.6292167
2013-12-28,2.6292167
2013-12-29,2.6292167
2013-12-30,2.6292167
2013-12-31,2.6292167
2014-01-01,2.6292167
2014-01-02,2.6292167
2014-01-03,2.6292167
2014-01-04,2.6292167
2014-01-05,2.6292167
2014-01-06,2.6292167
2014-01-07,2.6292167
2014-01-08,2.6292167
2014-01-09,2.6292167
2014-01-10,2.6292167
2014-01-11,2.6292167
2014-01-12,3.2347565
2014-01-13,3.2347565
2014-01-14,3.2347565
2014-01-15,3.2347565
2014-01-16,3.2347565
2014-01-17,3.2347565
2014-01-18,3.2347565
2014-01-19,3.2347565
2014-01-20,3.2347565
2014-01-21,3.2347565
2014-01-22,3.2347565
2014-01-23,3.2347565
2014-01-24,3.2347565
2014-01-25,3.2347565
2014-01-26,3.2347565
2014-01-27,3.2347565
2014-01-28,3.2347565
2014-01-29,3.2347565
2014-01-30,3.2347565
2014-01-31,3.2347565
2014-02-01,3.2347565
2014-02-02,3.2347565
2014-02-03,3.2347565
2014-02-04,3.2347565
2014-02-05,3.2347565
2014-02-06,3.2347565
2014-02-07,3.2347565
2014-02-08,2.6292167
2014-02-09,2.6292167
2014-02-10,2.6292167
2014-02-11,2.6292167
2014-02-12,2.6292167
2014-02-13,2.6292167
2014-02-14,2.6292167
2014-02-15,2.6292167
2014-02-16,2.6292167
2014-02-17,2.6292167
2014-02-18,2.6292167
2014-02-19,2.6292167
2014-02-20,2.6292167
2014-02-21,2.6292167
2014-02-22,2.6292167
2014-02-23,2.6292167
2014-02-24,2.6292167
2014-02-25,2.6292167
2014-02-26,1.4181373
2014-02-27,1.4181373
2014-02-28,1.4181373
2014-03-01,1.4181373
2014-03-02,1.4181373
2014-03-03,1.4181373
2014-03-04,1.4181373
2014-03-05,1.4181373
2014-03-06,1.4181373
2014-03-07,1.4181373
2014-03-08,1.4181373
2014-03-09,1.4181373
2014-03-10,1.4181373
2014-03-11,1.4181373
2014-03-12,1.4181373
2014-03-13,1.4181373
2014-03-14,1.4181373
2014-03-15,1.4181373
2014-03-16,1.4181373
2014-03-17,1.4181373
2014-03-18,1.4181373
2014-03-19,1.4181373
2014-03-20,1.4181373
2014-03-21,1.4181373
2014-03-22,1.4181373
2014-03-23,1.4181373
2014-03-24,1.4181373
2014-03-25,1.4181373
2014-03-26,2.6292167
2014-03-27,2.6292167
2014-03-28,2.6292167
2014-03-29,2.6292167
2014-03-30,2.6292167
2014-03-31,2.6292167
2014-04-01,2.6292167
2014-04-02,2.6292167
2014-04-03,3.2347565
2014-04-04,3.2347565
2014-04-05,3.2347565
2014-04-06,3.2347565
2014-04-07,3.2347565
2014-04-08,4.445836
2014-04-09,4.445836
2014-04-10,4.445836
2014-04-11,4.445836
2014-04-12,4.445836
2014-04-13,4.445836
2014-04-14,5.051376
2014-04-15,5.051376
2014-04-16,5.051376
2014-04-17,5.051376
2014-04-18,5.6569157
2014-04-19,5.6569157
2014-04-20,5.6569157
2014-04-21,5.6569157
2014-04-22,6.8679953
2014-04-23,6.8679953
2014-04-24,6.8679953
2014-04-25,6.8679953
2014-04-26,7.4735346
2014-04-27,7.4735346
2014-04-28,7.4735346
2014-04-29,7.4735346
2014-04-30,8.684614
2014-05-01,8.684614
2014-05-02,8.684614
2014-05-03,8.684614
2014-05-04,8.684614
2014-05-05,9.290154
2014-05-06,9.290154
2014-05-07,9.290154
2014-05-08,9.290154
2014-05-09,9.290154
2014-05-10,9.290154
2014-05-11,10.501234
2014-05-12,10.501234
2014-05-13,10.501234
2014-05-14,10.501234
2014-05-15,10.501234
2014-05-16,11.106773
2014-05-17,11.106773
2014-05-18,11.106773
2014-05-19,11.106773
2014-05-20,11.106773
2014-05-21,11.106773
2014-05-22,11.106773
2014-05-23,11.106773
2014-05-24,11.106773
2014-05-25,11.106773
2014-05-26,11.712313
2014-05-27,11.712313
2014-05-28,11.712313
2014-05-29,11.712313
2014-05-30,11.712313
2014-05-31,12.923392
2014-06-01,12.923392
2014-06-02,12.923392
2014-06-03,12.923392
2014-06-04,12.923392
2014-06-05,12.923392
2014-06-06,12.923392
2014-06-07,12.923392
2014-06-08,13.528932
2014-06-09,13.528932
2014-06-10,13.528932
2014-06-11,13.528932
2014-06-12,13.528932
2014-06-13,13.528932
2014-06-14,13.528932
2014-06-15,13.528932
2014-06-16,13.528932
2014-06-17,13.528932
2014-06-18,14.740012
2014-06-19,14.740012
2014-06-20,14.740012
2014-06-21,14.740012
2014-06-22,14.740012
2014-06-23,14.740012
2014-06-24,14.740012
2014-06-25,14.740012
2014-06-26,14.740012
2014-06-27,14.740012
2014-06-28,14.740012
2014-06-29,14.740012
2014-06-30,14.740012
2014-07-01,14.740012
2014-07-02,14.740012
2014-07-03,14.740012
2014-07-04,14.740012
2014-07-05,14.740012
2014-07-06,14.740012
2014-07-07,15.345552
2014-07-08,15.345552
2014-07-09,15.345552
2014-07-10,15.345552
2014-07-11,15.345552
2014-07-12,15.345552
2014-07-13,15.345552
2014-07-14,15.345552
2014-07-15,15.345552
2014-07-16,15.345552
2014-07-17,15.345552
2014-07-18,15.345552
2014-07-19,15.345552
2014-07-20,15.345552
2014-07-21,15.345552
2014-07-22,15.345552
2014-07-23,15.345552
2014-07-24,15.345552
2014-07-25,15.345552
2014-07-26,15.345552
2014-07-27,15.345552
